,citycode,cityname,city_pop,area,lat,lon,countryname,pop_1950_UN,pop_1960_UN,pop_1970_UN,pop_1980_UN,pop_1990_UN,pop_2000_UN,pop_2010_UN,pop_2015_UN,pop_2018_UN,pop_2020_UN,pop_2030_UN,area_r2,area_r5,area_r10,area_r15,area_r100,gini_ind_pop,drive_service_length_osm,motorways_length_osm,primary_length_osm,secondary_length_osm,tertiary_length_osm,residential_length_osm,rural_length_osm,service_length_osm,unknown_length_osm,n_nodes_osm,n_edges_osm,n_intersections_osm,n_clean_intersections_osm,n_street_segments_osm,street_length_avg_osm,k_avg_osm,streets_per_node_avg_osm,circuity_avg_osm,grade_variance_osm,grade_median_osm,grade_mean_osm,elevation_variance_osm,elevation_median_osm,elevation_mean_osm,water_length_osm,river_length_osm,stream_length_osm,coastline_length_osm,lakeshore_length_osm,grid_gini_all_90_1_osm,grid_gini_all_90_2_osm,grid_gini_all_360_1_osm,grid_gini_all_360_2_osm,grid_gini_pst_90_1_osm,grid_gini_pst_90_2_osm,grid_gini_pst_360_1_osm,grid_gini_pst_360_2_osm,grid_orient_all_2_nowt_1_osm,grid_orient_all_2_nowt_2_osm,grid_orient_all_5_nowt_1_osm,grid_orient_all_5_nowt_2_osm,grid_orient_all_10_nowt_1_osm,grid_orient_all_10_nowt_2_osm,grid_orient_all_2_lwt_1_osm,grid_orient_all_2_lwt_2_osm,grid_orient_all_5_lwt_1_osm,grid_orient_all_5_lwt_2_osm,grid_orient_all_10_lwt_1_osm,grid_orient_all_10_lwt_2_osm,grid_orient_pst_2_nowt_1_osm,grid_orient_pst_2_nowt_2_osm,grid_orient_pst_5_nowt_1_osm,grid_orient_pst_5_nowt_2_osm,grid_orient_pst_10_nowt_1_osm,grid_orient_pst_10_nowt_2_osm,grid_orient_pst_2_lwt_1_osm,grid_orient_pst_2_lwt_2_osm,grid_orient_pst_5_lwt_1_osm,grid_orient_pst_5_lwt_2_osm,grid_orient_pst_10_lwt_1_osm,grid_orient_pst_10_lwt_2_osm,drive_service_length_r2_osm,drive_service_length_r5_osm,drive_service_length_r10_osm,drive_service_length_r15_osm,drive_service_length_r100_osm,motorways_length_r2_osm,motorways_length_r5_osm,motorways_length_r10_osm,motorways_length_r15_osm,motorways_length_r100_osm,primary_length_r2_osm,primary_length_r5_osm,primary_length_r10_osm,primary_length_r15_osm,primary_length_r100_osm,secondary_length_r2_osm,secondary_length_r5_osm,secondary_length_r10_osm,secondary_length_r15_osm,secondary_length_r100_osm,tertiary_length_r2_osm,tertiary_length_r5_osm,tertiary_length_r10_osm,tertiary_length_r15_osm,tertiary_length_r100_osm,residential_length_r2_osm,residential_length_r5_osm,residential_length_r10_osm,residential_length_r15_osm,residential_length_r100_osm,rural_length_r2_osm,rural_length_r5_osm,rural_length_r10_osm,rural_length_r15_osm,rural_length_r100_osm,service_length_r2_osm,service_length_r5_osm,service_length_r10_osm,service_length_r15_osm,service_length_r100_osm,unknown_length_r2_osm,unknown_length_r5_osm,unknown_length_r10_osm,unknown_length_r15_osm,unknown_length_r100_osm,mean_night_lights,total_night_lights,hhincome,hhsize
186,21906,Beira,,,-19.843610763549805,34.838890075683594,Mozambique,42.26499938964844,58.92100143432617,93.54499816894531,213.0780029296875,314.1919860839844,418.0400085449219,459.177001953125,510.6789855957031,544.31201171875,569.9110107421875,812.7559814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,895000051,Bekasi,,,-6.238269805908203,106.97557067871094,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,206480,Belfast,,,54.594669342041016,-5.929811954498291,United Kingdom,445.8789978027344,418.0320129394531,416.61199951171875,449.1659851074219,487.4169921875,571.4180297851562,595.781005859375,612.18701171875,623.0289916992188,630.6320190429688,674.969970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,21184,Belgaum,,88.786644,15.852120399475098,74.50447082519531,India,115.40599822998047,144.66200256347656,207.96299743652344,293.6130065917969,394.65301513671875,498.79901123046875,602.8170166015625,661.75,699.8400268554688,724.7470092773438,892.6510009765625,12.543913,49.93882,25.621109,0.68280244,0.0,,1167.5190319999958,37.061837,43.989008,28.931419,74.14980799999996,807.944071,90.54152500000002,62.70174500000001,0.0,10221.0,26848.0,8359.0,1.0,13988.0,83.46575865027137,5.253497700812054,2.748459054886997,1.0388258634794973,0.00037844057,0.014021467,0.019722287,182.2379,758.526,760.93134,2.896584,2.896584,11.084504,0.0,27.81117,0.36980352,0.35057735,0.38305604,0.37086707,0.33195877,0.24407789,0.29943258,0.30545273,0.15289779,0.26162097,0.3283671,0.49068832,0.51568085,0.6809818,0.14802349,0.25247565,0.31319404,0.46985507,0.49577427,0.66223973,0.08453608,0.17319588,0.15670103,0.29896906,0.2927835,0.5154639,0.084909834,0.20556638,0.14274856,0.3205248,0.27720168,0.48662174,186469.66000000006,736059.3800000021,216428.66399999982,534.9580000000001,0.0,2642.519,8691.468000000003,3863.187,0.0,0.0,6496.372,20702.520000000004,1817.5760000000002,0.0,0.0,14352.971999999996,10141.763999999997,0.0,0.0,0.0,15168.77,36036.758000000016,7475.67,0.0,0.0,104071.0170000001,539411.7920000012,150439.17300000016,175.497,0.0,22507.520999999997,47411.935999999994,16176.178000000002,0.0,0.0,8307.179999999997,36788.45100000002,17030.328000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
190,22233,Belgorod,,,50.610740661621094,36.58015060424805,Russian Federation,40.50899887084961,79.43099975585938,154.5989990234375,247.86599731445312,304.4939880371094,338.09100341796875,355.7090148925781,382.4330139160156,399.9779968261719,407.9410095214844,422.968994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,21185,Bellary,,99.81818,15.149999618530273,76.9333267211914,India,69.2760009765625,84.55599975585938,121.6989974975586,195.24600219726562,242.19900512695312,311.43798828125,403.4259948730469,459.2239990234375,496.3420104980469,520.926025390625,656.1640014648438,12.546194,35.6011,44.99406,6.676818,0.0,,1041.1804940000025,19.092124,5.409255999999999,4.119728,55.44065699999999,772.6838450000026,81.45001999999995,50.533129000000024,0.0,10447.0,27355.0,8223.0,1.0,14029.0,74.21630151828373,5.23691011773715,2.696085000478606,1.0380745295268814,0.00010365207,0.007907817,0.0097189145,129.10104,458.592,459.36484,22.96034,22.96034,5.4044437,0.0,31.777702,0.4022072,0.38169804,0.4168099,0.40191627,0.28863826,0.27612433,0.18390477,0.21862483,0.15419485,0.29098886,0.322537,0.5220252,0.5439591,0.7337598,0.1408808,0.27231735,0.2998046,0.4914296,0.5197225,0.7101583,0.1183432,0.21893491,0.20710059,0.34911242,0.35502958,0.52662724,0.046205312,0.111567646,0.089713305,0.17191085,0.31051138,0.5225313,280805.19999999943,462038.0289999999,243445.6229999996,22165.459999999992,0.0,7109.018000000002,5065.646,0.0,0.0,0.0,5409.255999999999,0.0,0.0,0.0,0.0,2236.898,29.433999999999997,0.0,0.0,0.0,7321.464999999999,22857.278,5290.013,0.0,0.0,220944.70099999965,353237.50799999974,162347.34500000038,15310.950999999995,0.0,12650.67,22164.202999999998,28686.76800000001,1140.712,0.0,9653.616999999998,23088.288999999993,16414.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
192,20183,Belo Horizonte,,,-19.92082977294922,-43.93777847290039,Brazil,411.8680114746094,781.969970703125,1485.3499755859375,2440.572021484375,3548.0791015625,4807.27685546875,5409.34619140625,5754.462890625,5972.134765625,6084.43017578125,6583.21484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,20182,Belém,,,-1.4561419486999512,-48.47898864746094,Brazil,242.09100341796875,378.260009765625,601.0269775390625,826.8939819335938,1179.1600341796875,1724.260009765625,2022.5660400390625,2180.14794921875,2280.39501953125,2334.4619140625,2546.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,20466,Bengbu,,,32.94083023071289,117.36083221435547,China,168.3090057373047,214.8780059814453,274.3139953613281,350.2139892578125,447.0849914550781,686.8309936523438,790.385009765625,843.6380004882812,877.2969970703125,901.7730102539062,1044.133056640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,21449,Bengkulu,,,-3.8002779483795166,102.2652816772461,Indonesia,20.104000091552734,24.625,38.85200119018555,63.7400016784668,142.5019989013672,281.61199951171875,309.885009765625,352.82501220703125,381.39300537109375,401.45098876953125,495.1449890136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
